지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),합계 일조시간(hr)
260,장흥,2021-09-04,22.6,19.0,26.8,0.0,0.9,19.5,84.3,3.5
260,장흥,2021-09-05,22.2,20.5,24.0,0.2,1.6,18.0,77.9,0.0
260,장흥,2021-09-06,22.3,19.9,24.1,0.0,2.7,17.5,74.6,0.0
260,장흥,2021-09-07,22.7,20.3,25.6,2.8,1.2,20.5,87.5,0.0
260,장흥,2021-09-08,22.3,17.6,27.9,0.0,1.5,18.3,80.3,6.6
260,장흥,2021-09-09,21.8,15.9,28.7,0.0,0.9,19.1,86.9,5.2
260,장흥,2021-09-10,21.8,19.5,25.6,3.0,0.9,20.6,93.8,1.7
260,장흥,2021-09-11,23.7,19.6,29.1,0.0,1.0,20.7,85.1,10.2
260,장흥,2021-09-12,23.7,19.5,30.2,0.0,0.9,20.5,84.5,7.1
260,장흥,2021-09-13,23.7,20.4,25.5,0.0,3.3,18.0,71.0,0.0
260,장흥,2021-09-14,22.8,20.4,25.2,4.3,3.5,19.2,80.8,0.1
260,장흥,2021-09-15,23.6,20.1,27.7,0.5,2.8,16.0,63.3,4.8
260,장흥,2021-09-16,21.8,19.3,23.2,6.2,2.1,16.7,73.5,0.0
260,장흥,2021-09-17,24.9,21.6,29.2,0.0,2.2,20.2,76.0,3.8
260,장흥,2021-09-18,22.0,17.8,26.9,0.0,1.0,19.0,84.6,7.2
260,장흥,2021-09-19,21.3,16.7,27.2,0.0,0.9,17.4,81.1,10.2
260,장흥,2021-09-20,22.9,16.4,26.4,0.0,2.1,19.2,80.3,6.1
260,장흥,2021-09-21,22.2,17.5,27.0,15.2,1.9,20.1,88.8,3.2
260,장흥,2021-09-22,22.9,17.2,29.5,0.1,0.9,19.2,82.3,8.9
260,장흥,2021-09-23,20.4,15.1,26.7,0.0,1.4,15.1,73.9,9.5
260,장흥,2021-09-24,19.3,12.6,26.3,0.0,0.9,15.5,81.8,8.5
260,장흥,2021-09-25,22.0,16.7,26.5,0.0,1.8,17.0,74.6,5.8
260,장흥,2021-09-26,22.0,18.9,25.8,0.0,1.4,16.6,72.5,2.5
260,장흥,2021-09-27,22.1,17.5,27.0,0.0,1.4,16.9,73.6,8.0
260,장흥,2021-09-28,22.1,19.6,24.2,0.0,1.0,18.5,80.5,0.5
260,장흥,2021-09-29,22.8,21.0,27.0,38.9,0.7,22.0,95.5,0.2
260,장흥,2021-09-30,22.4,19.4,27.4,14.4,1.1,20.3,88.9,6.4
260,장흥,2022-05-01,12.8,5.2,19.5,0.0,2.2,2.6,55.3,12.5
260,장흥,2022-05-02,12.6,3.2,21.6,0.0,1.5,2.8,57.9,11.7
260,장흥,2022-05-03,11.6,1.7,20.6,0.0,1.1,3.7,64.6,12.8
260,장흥,2022-05-04,13.6,1.8,23.5,0.0,1.0,6.8,70.0,12.7
260,장흥,2022-05-05,15.7,5.3,23.1,0.0,1.5,10.3,74.3,12.7
260,장흥,2022-05-06,17.2,8.7,25.4,0.0,1.3,12.7,77.8,11.6
260,장흥,2022-05-07,17.7,10.3,24.9,0.0,1.6,10.5,66.1,11.7
260,장흥,2022-05-08,15.2,7.5,21.5,0.0,1.4,7.7,64.9,8.6
260,장흥,2022-05-09,15.3,9.7,22.2,0.0,1.2,8.9,70.1,8.8
260,장흥,2022-05-10,15.2,7.5,22.0,0.5,1.2,9.3,72.8,3.7
260,장흥,2022-05-11,17.9,13.4,22.9,0.0,0.7,13.1,76.3,2.9
260,장흥,2022-05-12,20.1,16.3,25.8,0.0,0.8,14.9,73.8,1.4
260,장흥,2022-05-13,17.6,14.3,20.7,0.0,1.0,12.9,76.0,0.0
260,장흥,2022-05-14,16.4,9.5,23.4,0.0,2.8,2.4,42.0,10.4
260,장흥,2022-05-15,15.4,10.5,21.8,0.0,2.1,2.1,43.4,10.9
260,장흥,2022-05-16,15.6,8.0,24.3,0.0,1.2,4.1,51.8,12.4
260,장흥,2022-05-17,16.8,7.0,26.1,0.0,1.1,8.5,64.1,12.8
260,장흥,2022-05-18,18.3,9.4,27.5,0.0,1.2,7.1,57.1,12.8
260,장흥,2022-05-19,17.6,10.6,25.3,0.0,0.8,7.2,57.0,3.8
260,장흥,2022-05-20,18.2,13.4,23.5,0.0,1.0,12.5,71.3,1.6
260,장흥,2022-05-21,20.2,12.6,27.3,0.0,1.8,12.5,65.5,13.1
260,장흥,2022-05-22,21.0,12.7,28.9,0.0,1.5,12.8,65.1,12.8
260,장흥,2022-05-23,21.8,13.9,30.6,0.0,1.1,12.7,62.3,10.6
260,장흥,2022-05-24,21.9,13.0,31.2,0.0,1.4,11.3,56.3,12.9
260,장흥,2022-05-25,21.3,14.3,29.4,0.0,1.4,14.0,66.6,12.3
260,장흥,2022-05-26,19.7,13.7,26.8,0.0,2.0,10.5,58.9,10.7
260,장흥,2022-05-27,19.2,10.4,26.9,0.0,1.6,12.4,69.3,12.9
260,장흥,2022-05-28,20.4,12.6,29.4,0.0,0.8,10.9,63.8,8.6
260,장흥,2022-05-29,19.0,13.1,24.6,0.0,1.9,14.6,77.9,8.7
260,장흥,2022-05-30,19.6,17.3,21.8,0.3,1.0,17.0,85.3,0.0
260,장흥,2022-05-31,20.9,11.7,29.6,0.0,1.2,9.9,53.9,12.6
260,장흥,2022-06-01,20.0,14.1,27.5,0.0,1.6,10.9,62.3,11.2
260,장흥,2022-06-02,21.5,12.5,30.0,0.0,0.9,15.6,72.9,12.7
260,장흥,2022-06-03,22.1,17.0,28.9,0.0,1.9,17.3,76.1,10.4
260,장흥,2022-06-04,21.8,15.8,26.9,0.0,2.5,13.5,62.5,8.7
260,장흥,2022-06-05,18.7,17.1,21.3,22.8,2.9,16.6,88.4,0.0
260,장흥,2022-06-06,20.3,15.2,25.9,0.0,1.6,16.0,78.0,9.4
260,장흥,2022-06-07,18.8,16.8,21.1,0.0,2.4,14.5,77.1,1.4
260,장흥,2022-06-08,18.6,16.1,22.3,0.0,1.8,14.5,77.8,4.0
260,장흥,2022-06-09,19.4,14.4,24.8,0.0,1.5,14.9,78.0,11.1
260,장흥,2022-06-10,20.1,13.8,23.9,0.0,1.3,16.0,79.0,5.8
260,장흥,2022-06-11,22.0,17.4,29.0,0.0,1.1,17.1,77.3,5.8
260,장흥,2022-06-12,20.8,17.6,25.1,0.0,1.7,17.1,80.4,6.3
260,장흥,2022-06-13,20.0,18.1,22.1,0.1,1.9,14.7,72.4,0.0
260,장흥,2022-06-14,19.1,17.5,20.5,0.3,2.0,14.7,76.5,0.0
260,장흥,2022-06-15,20.9,17.9,26.8,0.0,1.6,17.1,80.1,3.7
260,장흥,2022-06-16,22.3,17.4,28.5,0.0,1.2,16.4,72.3,8.5
260,장흥,2022-06-17,22.4,17.9,26.8,0.0,1.7,19.3,84.1,2.7
260,장흥,2022-06-18,24.0,21.0,28.5,0.1,1.4,19.5,78.0,7.5
260,장흥,2022-06-19,24.4,21.3,29.1,0.0,1.9,20.8,81.9,7.7
260,장흥,2022-06-20,24.8,21.1,29.8,0.0,1.8,21.3,81.9,10.0
260,장흥,2022-06-21,25.9,20.9,32.6,0.0,1.5,21.0,76.1,7.5
260,장흥,2022-06-22,25.5,21.2,30.6,0.0,2.4,21.7,81.3,12.6
260,장흥,2022-06-23,25.6,23.0,27.9,0.0,2.0,22.7,85.1,0.7
260,장흥,2022-06-24,24.8,22.8,28.1,58.9,1.5,22.8,89.4,1.8
260,장흥,2022-06-25,24.7,23.0,28.2,0.0,1.8,22.9,90.9,2.5
260,장흥,2022-06-26,26.0,23.1,31.5,0.0,2.5,23.4,86.8,4.7
260,장흥,2022-06-27,25.4,24.0,29.2,0.0,3.2,24.3,94.3,0.1
260,장흥,2022-06-28,25.5,24.6,27.1,0.0,3.3,24.0,91.8,0.2
260,장흥,2022-06-29,25.7,24.4,27.5,0.8,2.5,24.2,92.4,0.2
260,장흥,2022-06-30,26.0,24.2,28.6,1.4,2.4,24.6,92.6,7.4
260,장흥,2022-07-01,26.2,22.2,30.0,0.0,2.1,23.4,85.8,11.3
260,장흥,2022-07-02,26.7,20.5,33.4,0.0,1.2,21.9,77.0,11.1
260,장흥,2022-07-03,27.0,22.3,31.7,0.3,1.6,22.7,79.3,10.1
260,장흥,2022-07-04,26.9,24.0,30.8,1.6,1.8,24.0,85.8,8.0
260,장흥,2022-07-05,27.2,23.5,32.8,0.5,0.7,24.2,85.5,4.1
260,장흥,2022-07-06,27.9,24.7,30.9,0.0,2.7,25.3,86.5,9.2
260,장흥,2022-07-07,27.5,26.0,30.2,0.0,3.4,25.9,92.0,6.2
260,장흥,2022-07-08,27.5,23.2,31.0,1.2,1.1,24.9,87.3,3.3
260,장흥,2022-07-09,27.2,22.5,32.3,0.0,1.8,22.2,75.9,11.4
260,장흥,2022-07-10,27.0,22.6,31.5,0.0,1.9,23.9,84.4,10.8
260,장흥,2022-07-11,26.7,24.4,30.4,1.1,1.5,24.2,87.4,2.4
260,장흥,2022-07-12,25.7,23.5,29.4,0.0,1.7,23.0,85.9,2.5
260,장흥,2022-07-13,25.1,23.6,25.9,0.0,2.6,22.6,86.4,0.0
260,장흥,2022-07-14,27.8,24.6,32.0,11.7,1.6,24.4,83.4,7.1
260,장흥,2022-07-15,27.1,23.1,31.8,0.0,1.1,23.0,80.4,10.1
260,장흥,2022-07-16,26.0,20.3,31.4,0.0,1.5,20.6,74.5,10.1
260,장흥,2022-07-17,25.3,21.7,29.3,0.3,0.7,23.2,89.4,0.4
260,장흥,2022-07-18,24.7,22.5,26.7,101.0,1.0,24.5,99.0,0.0
260,장흥,2022-07-19,26.3,22.6,31.2,0.0,1.7,22.0,79.5,10.3
260,장흥,2022-07-20,25.9,21.6,31.8,0.6,1.1,21.9,80.4,8.7
260,장흥,2022-07-21,24.7,22.1,27.2,2.7,2.0,21.6,83.5,1.3
260,장흥,2022-07-22,24.9,20.9,29.7,0.0,1.1,20.7,79.6,7.3
260,장흥,2022-07-23,24.5,20.8,27.3,0.1,1.8,21.8,85.9,3.1
260,장흥,2022-07-24,24.5,22.8,26.9,22.5,1.3,23.2,92.8,1.2
260,장흥,2022-07-25,26.3,23.0,31.1,0.0,1.0,22.7,82.9,6.5
260,장흥,2022-07-26,25.0,21.6,29.5,0.0,1.4,22.7,88.3,5.8
260,장흥,2022-07-27,25.8,22.4,29.8,0.0,1.9,22.1,81.5,11.5
260,장흥,2022-07-28,27.0,22.4,31.0,0.0,1.8,23.8,83.6,10.8
260,장흥,2022-07-29,28.7,23.3,32.3,0.0,1.9,23.2,74.0,11.4
260,장흥,2022-07-30,27.9,27.1,29.7,0.2,3.3,22.9,74.3,1.0
260,장흥,2022-07-31,26.4,25.1,28.2,61.7,5.0,25.5,95.3,0.0
260,장흥,2022-08-01,26.6,25.6,28.4,18.9,4.8,26.1,97.3,0.0
260,장흥,2022-08-02,27.5,25.6,32.0,8.5,1.9,25.8,91.4,4.0
260,장흥,2022-08-03,26.7,24.3,31.6,30.6,0.9,25.9,96.0,2.5
260,장흥,2022-08-04,28.3,24.9,33.0,0.2,0.9,25.6,86.9,7.8
260,장흥,2022-08-05,28.1,24.7,32.1,0.3,0.9,25.3,86.3,6.6
260,장흥,2022-08-06,28.5,25.2,33.2,1.0,0.7,25.9,87.5,5.4
260,장흥,2022-08-07,29.0,25.0,33.9,0.0,1.3,25.7,83.5,8.7
260,장흥,2022-08-08,28.5,26.0,31.9,0.0,1.5,24.9,82.4,6.8
260,장흥,2022-08-09,28.0,24.5,32.2,0.0,1.3,24.7,83.4,3.2
260,장흥,2022-08-10,28.3,25.2,31.5,0.0,1.3,24.5,81.1,1.2
260,장흥,2022-08-11,27.3,25.3,29.3,0.2,0.8,26.1,93.6,0.0
260,장흥,2022-08-12,27.6,24.7,31.3,4.1,0.8,26.1,92.6,1.9
260,장흥,2022-08-13,27.7,24.3,31.8,0.0,0.9,25.0,86.5,3.6
260,장흥,2022-08-14,29.1,25.8,32.7,0.0,1.4,25.0,80.4,9.3
260,장흥,2022-08-15,29.2,25.6,32.2,0.0,1.8,24.6,77.1,5.8
260,장흥,2022-08-16,26.6,24.3,28.9,81.7,1.0,25.5,94.3,0.0
260,장흥,2022-08-17,25.5,21.3,29.2,4.2,0.8,24.1,93.0,2.8
260,장흥,2022-08-18,24.1,20.1,29.6,0.0,1.2,21.5,86.9,9.0
260,장흥,2022-08-19,26.4,20.0,31.1,0.0,1.0,24.1,88.3,3.5
260,장흥,2022-08-20,27.2,24.4,30.5,3.8,0.9,26.2,94.5,0.7
260,장흥,2022-08-21,26.2,22.8,30.8,0.0,1.2,23.5,86.5,7.2
260,장흥,2022-08-22,24.6,20.0,30.2,0.0,1.2,20.7,82.0,9.4
260,장흥,2022-08-23,25.9,21.3,29.5,0.0,0.6,24.8,94.5,0.0
260,장흥,2022-08-24,25.0,22.2,29.4,2.9,1.4,22.7,88.0,3.8
260,장흥,2022-08-25,24.1,20.1,30.8,0.0,1.0,19.6,77.9,9.3
260,장흥,2022-08-26,23.5,19.4,29.3,0.0,1.3,17.9,72.8,8.1
260,장흥,2022-08-27,22.0,17.1,27.9,0.0,1.7,16.8,75.6,9.2
260,장흥,2022-08-28,20.2,15.4,26.2,0.0,1.0,16.0,79.4,3.3
260,장흥,2022-08-29,22.5,16.4,27.0,0.0,0.7,18.6,80.3,1.6
260,장흥,2022-08-30,23.9,21.0,27.0,0.0,0.9,22.9,94.6,0.0
260,장흥,2022-08-31,23.5,20.5,26.9,0.8,1.5,20.5,84.0,2.7
260,장흥,2022-09-01,22.2,19.0,26.6,0.0,0.8,19.9,88.3,0.2
260,장흥,2022-09-02,22.8,20.3,24.6,1.2,2.2,19.1,80.1,0.0
260,장흥,2022-09-03,24.3,21.1,26.6,0.2,3.0,20.3,79.3,0.9
260,장흥,2022-09-04,25.9,23.3,30.8,7.2,2.3,22.8,84.4,6.1
260,장흥,2022-09-05,25.1,23.3,26.7,97.9,4.3,23.6,92.1,0.0
260,장흥,2022-09-06,21.8,17.2,26.0,45.2,4.0,18.0,80.6,5.6
260,장흥,2022-09-07,21.9,15.3,29.0,0.0,1.1,17.2,79.4,9.9
260,장흥,2022-09-08,21.2,14.4,28.6,0.0,0.6,16.3,77.9,10.2
260,장흥,2022-09-09,21.3,16.6,28.5,0.0,0.6,17.4,81.9,7.6
260,장흥,2022-09-10,21.7,17.6,26.0,0.0,0.9,17.9,80.1,1.8
260,장흥,2022-09-11,22.4,17.4,28.4,0.0,0.9,19.1,83.6,7.6
260,장흥,2022-09-12,22.6,20.4,25.4,1.4,0.5,21.8,95.8,0.0
260,장흥,2022-09-13,24.3,20.6,27.4,1.0,1.0,20.2,79.1,0.9
260,장흥,2022-09-14,25.1,22.8,28.6,0.0,3.7,17.9,64.8,7.5
260,장흥,2022-09-15,25.4,22.8,29.2,0.0,3.9,20.3,73.9,8.6
260,장흥,2022-09-16,25.3,23.1,29.0,0.1,2.1,22.7,86.3,4.3
260,장흥,2022-09-17,26.3,21.1,32.4,0.2,0.9,22.3,81.5,8.2
260,장흥,2022-09-18,28.1,23.4,33.4,0.5,2.3,22.2,72.0,5.2
260,장흥,2022-09-19,24.8,16.7,29.5,0.0,3.5,18.4,68.3,10.0
260,장흥,2022-09-20,20.3,15.8,25.3,0.0,1.3,14.6,72.1,6.9
260,장흥,2022-09-21,18.2,12.8,23.7,0.0,1.1,13.3,77.0,9.1
260,장흥,2022-09-22,18.9,11.8,25.8,0.0,1.0,14.3,78.3,8.9
260,장흥,2022-09-23,18.6,13.8,26.0,0.0,1.7,13.4,74.1,7.6
260,장흥,2022-09-24,17.9,10.8,24.8,0.0,1.7,10.7,66.3,6.9
260,장흥,2022-09-25,18.1,14.7,22.3,0.0,0.7,15.1,84.1,0.1
260,장흥,2022-09-26,18.5,15.4,23.3,0.0,0.5,16.4,89.4,0.5
260,장흥,2022-09-27,20.0,13.9,26.7,0.0,1.0,15.2,77.9,10.6
260,장흥,2022-09-28,20.1,14.0,25.8,0.0,0.6,16.7,83.0,4.0
260,장흥,2022-09-29,19.6,12.5,28.0,0.0,0.8,13.4,73.6,10.7
260,장흥,2022-09-30,18.4,9.7,27.5,0.0,0.8,13.7,78.5,10.8
260,장흥,2023-05-01,13.7,4.1,23.3,0.0,1.1,3.6,60.5,12.7
260,장흥,2023-05-02,14.2,3.6,22.7,0.0,1.6,4.9,60.1,10.5
260,장흥,2023-05-03,15.5,8.2,20.0,0.9,1.8,12.1,81.4,1.5
260,장흥,2023-05-04,16.6,15.8,18.2,84.1,3.9,15.9,96.1,0.0
260,장흥,2023-05-05,19.9,17.8,21.4,106.9,3.4,19.7,99.0,0.0
260,장흥,2023-05-06,17.0,14.7,20.6,1.8,2.1,16.2,95.6,0.8
260,장흥,2023-05-07,12.8,9.9,14.8,4.8,1.6,11.5,92.4,0.0
260,장흥,2023-05-08,13.8,6.5,21.7,0.0,1.2,7.2,70.1,10.9
260,장흥,2023-05-09,14.8,4.7,24.8,0.0,1.1,6.5,64.3,12.7
260,장흥,2023-05-10,16.8,6.6,26.9,0.0,1.2,7.0,59.6,12.2
260,장흥,2023-05-11,15.5,7.7,23.3,0.0,1.6,11.3,79.4,11.5
260,장흥,2023-05-12,16.2,9.3,21.6,0.0,1.6,11.9,78.4,2.7
260,장흥,2023-05-13,16.8,11.9,22.5,0.0,1.3,12.8,79.4,6.6
260,장흥,2023-05-14,16.8,8.8,24.5,0.0,1.4,11.6,75.3,11.9
260,장흥,2023-05-15,17.3,9.3,25.8,0.0,1.5,12.3,76.1,8.5
260,장흥,2023-05-16,19.8,10.0,30.4,0.0,1.2,12.5,70.5,12.4
260,장흥,2023-05-17,19.7,11.9,25.0,0.0,2.4,17.7,89.4,8.5
260,장흥,2023-05-18,18.0,16.4,21.1,26.6,2.8,16.6,92.4,0.0
260,장흥,2023-05-19,19.1,15.4,24.6,0.0,1.3,16.0,83.8,2.4
260,장흥,2023-05-20,19.6,14.3,25.5,0.0,1.5,15.8,80.9,7.8
260,장흥,2023-05-21,18.6,15.6,23.8,0.0,1.7,14.6,79.5,8.3
260,장흥,2023-05-22,16.4,12.8,20.0,1.0,1.3,12.2,77.9,1.1
260,장흥,2023-05-23,17.3,10.4,25.9,0.0,1.6,11.5,73.5,12.1
260,장흥,2023-05-24,17.7,11.1,23.8,0.0,1.3,13.0,76.3,6.5
260,장흥,2023-05-25,18.9,14.7,23.7,0.0,1.6,12.8,70.6,9.0
260,장흥,2023-05-26,20.4,14.8,24.8,0.0,1.5,16.7,80.8,3.6
260,장흥,2023-05-27,21.4,20.1,24.1,0.3,3.4,18.7,85.3,2.0
260,장흥,2023-05-28,21.7,20.4,24.5,1.3,2.2,21.1,96.5,0.7
260,장흥,2023-05-29,22.0,20.6,23.1,7.1,1.2,21.8,99.0,0.0
260,장흥,2023-05-30,19.8,18.4,21.2,45.9,1.7,19.5,98.3,0.0
260,장흥,2023-05-31,20.9,15.4,26.1,5.5,2.1,15.0,73.0,11.1
260,장흥,2023-06-01,18.2,16.0,19.7,8.5,0.6,17.9,98.3,0.0
260,장흥,2023-06-02,22.8,18.0,29.5,0.4,2.5,16.6,71.9,11.0
260,장흥,2023-06-03,21.4,14.9,28.6,0.0,1.9,13.6,65.5,13.1
260,장흥,2023-06-04,20.5,13.9,27.4,0.0,1.0,13.1,65.5,9.3
260,장흥,2023-06-05,20.5,17.4,25.1,0.0,1.1,14.3,69.5,0.4
260,장흥,2023-06-06,20.5,16.9,26.6,0.0,1.2,15.4,73.8,9.5
260,장흥,2023-06-07,20.9,14.3,28.1,0.0,1.2,15.8,75.3,11.8
260,장흥,2023-06-08,20.9,17.9,25.5,0.0,1.7,17.8,83.4,7.9
260,장흥,2023-06-09,22.3,17.6,28.0,0.0,2.0,18.7,82.3,9.8
260,장흥,2023-06-10,22.8,19.7,26.5,0.0,2.5,19.3,82.1,9.7
260,장흥,2023-06-11,23.2,20.2,27.7,0.0,1.8,20.1,83.8,6.6
260,장흥,2023-06-12,23.0,18.5,28.9,0.0,1.1,19.2,80.8,8.0
260,장흥,2023-06-13,23.1,18.8,29.5,0.0,1.2,17.6,74.6,10.9
260,장흥,2023-06-14,22.2,16.8,29.1,0.0,1.3,16.4,72.6,9.4
260,장흥,2023-06-15,22.6,16.0,29.3,0.0,1.3,14.5,64.4,13.2
260,장흥,2023-06-16,22.4,15.0,29.8,0.0,1.3,15.8,70.8,12.0
260,장흥,2023-06-17,23.1,16.9,30.3,0.0,1.2,16.7,70.5,8.7
260,장흥,2023-06-18,24.2,19.2,31.1,0.0,1.0,15.9,62.4,8.6
260,장흥,2023-06-19,23.7,17.6,29.7,0.0,1.6,18.7,75.9,10.1
260,장흥,2023-06-20,22.1,20.0,26.9,11.3,1.6,18.2,81.1,4.8
260,장흥,2023-06-21,22.0,20.6,23.8,1.6,1.0,20.9,94.3,0.0
260,장흥,2023-06-22,23.0,19.7,27.9,0.0,2.1,18.5,77.8,8.6
260,장흥,2023-06-23,23.2,17.7,29.3,0.0,1.6,18.6,78.1,11.7
260,장흥,2023-06-24,23.2,20.0,27.4,0.0,1.6,18.9,78.4,7.3
260,장흥,2023-06-25,21.6,19.6,23.9,22.4,1.3,20.5,94.1,0.0
260,장흥,2023-06-26,24.8,21.3,27.2,23.3,1.9,24.4,97.5,0.0
260,장흥,2023-06-27,25.3,21.3,29.5,38.2,1.5,23.7,91.5,2.3
260,장흥,2023-06-28,22.0,20.0,24.3,43.8,1.3,21.6,97.6,0.0
260,장흥,2023-06-29,24.5,22.6,26.1,38.7,1.4,24.3,99.0,0.0
260,장흥,2023-06-30,23.7,22.5,26.8,30.9,1.0,23.3,97.8,0.1
260,장흥,2023-07-01,24.6,22.5,29.1,0.0,1.3,22.8,90.9,4.8
260,장흥,2023-07-02,24.8,21.8,29.9,0.0,1.6,23.1,91.1,4.9
260,장흥,2023-07-03,25.1,23.7,28.4,1.0,1.6,24.2,95.5,1.2
260,장흥,2023-07-04,23.7,22.7,24.3,17.3,2.0,23.3,97.8,0.0
260,장흥,2023-07-05,25.1,20.4,29.5,31.5,1.8,22.3,86.1,7.1
260,장흥,2023-07-06,24.4,19.4,30.4,0.0,1.9,21.7,86.5,10.0
260,장흥,2023-07-07,23.8,22.9,24.7,39.8,1.4,23.5,98.6,0.0
260,장흥,2023-07-08,24.7,22.7,28.1,1.8,1.2,24.1,97.0,0.7
260,장흥,2023-07-09,25.5,23.8,28.3,1.7,1.2,25.1,97.9,0.1
260,장흥,2023-07-10,26.1,21.6,29.8,32.3,1.8,25.1,94.8,4.7
260,장흥,2023-07-11,26.2,25.0,27.8,0.1,1.3,25.5,96.5,0.0
260,장흥,2023-07-12,25.9,23.1,27.9,32.7,0.8,25.3,97.0,0.2
260,장흥,2023-07-13,26.5,25.3,28.3,0.8,1.5,25.1,92.8,0.0
260,장흥,2023-07-14,27.0,25.7,27.6,6.6,3.2,24.5,86.4,0.0
260,장흥,2023-07-15,25.8,20.9,28.6,75.0,2.3,24.2,91.4,0.0
260,장흥,2023-07-16,24.1,21.2,30.0,130.7,0.9,23.4,96.8,1.7
260,장흥,2023-07-17,25.5,23.1,30.2,25.0,1.1,24.7,95.9,1.5
260,장흥,2023-07-18,25.2,23.7,27.5,71.2,1.3,25.0,99.0,0.4
260,장흥,2023-07-19,24.9,22.7,28.9,0.0,1.1,24.3,96.6,1.7
260,장흥,2023-07-20,25.3,22.1,29.8,0.0,0.9,23.7,91.6,3.5
260,장흥,2023-07-21,25.5,22.3,29.5,0.0,1.7,22.5,84.4,4.8
260,장흥,2023-07-22,24.6,21.6,26.6,26.6,1.9,24.2,97.6,0.0
260,장흥,2023-07-23,26.4,24.8,29.2,27.0,2.2,25.8,96.5,0.7
260,장흥,2023-07-24,25.3,23.2,28.2,48.1,1.3,25.0,98.3,0.0
260,장흥,2023-07-25,26.2,23.9,29.0,0.6,1.7,25.0,93.9,4.0
260,장흥,2023-07-26,26.9,24.8,30.8,5.4,1.4,25.8,93.8,7.2
260,장흥,2023-07-27,27.5,24.3,31.5,0.0,1.5,24.9,87.4,9.1
260,장흥,2023-07-28,26.9,23.3,31.6,0.0,1.3,24.4,87.6,5.8
260,장흥,2023-07-29,27.8,23.4,32.7,0.0,1.3,24.1,82.1,12.8
260,장흥,2023-07-30,27.1,22.4,31.5,0.0,1.5,23.9,84.6,12.5
260,장흥,2023-07-31,27.7,22.7,34.2,0.0,0.8,24.0,82.5,10.8
260,장흥,2023-08-01,28.2,23.0,33.4,0.0,1.3,24.0,80.0,11.5
260,장흥,2023-08-02,28.2,22.8,34.8,0.0,1.2,24.3,81.4,12.8
260,장흥,2023-08-03,28.3,23.2,33.8,0.0,1.3,23.8,79.1,12.9
260,장흥,2023-08-04,28.0,23.3,32.9,0.0,1.4,24.3,82.3,11.3
260,장흥,2023-08-05,29.0,23.3,35.9,0.0,1.0,24.5,79.6,10.8
260,장흥,2023-08-06,29.6,25.0,35.1,0.0,1.1,25.4,80.3,11.8
260,장흥,2023-08-07,28.4,25.2,35.8,2.6,0.7,25.8,87.9,7.9
260,장흥,2023-08-08,29.6,24.5,35.7,0.0,1.3,25.3,80.0,9.5
260,장흥,2023-08-09,26.5,24.5,29.9,23.7,1.7,24.7,90.8,0.3
260,장흥,2023-08-10,24.5,21.7,27.8,69.7,2.7,22.5,89.3,2.0
260,장흥,2023-08-11,26.5,21.4,31.7,0.0,1.0,23.1,83.3,8.7
260,장흥,2023-08-12,26.3,21.7,31.7,0.0,0.5,22.6,82.1,7.6
260,장흥,2023-08-13,26.4,21.7,31.4,0.0,1.3,23.3,84.5,10.2
260,장흥,2023-08-14,27.1,22.5,32.4,0.0,1.0,24.0,84.9,10.8
260,장흥,2023-08-15,28.2,24.1,33.4,0.0,0.8,24.6,82.4,8.7
260,장흥,2023-08-16,26.9,23.3,33.4,8.5,0.7,24.3,87.4,5.8
260,장흥,2023-08-17,26.0,21.9,31.0,0.0,1.2,24.1,90.0,8.3
260,장흥,2023-08-18,27.0,23.0,31.5,0.0,1.0,24.1,85.6,6.2
260,장흥,2023-08-19,27.3,23.4,32.4,0.0,0.7,24.4,86.3,3.4
260,장흥,2023-08-20,27.3,22.7,32.6,0.0,1.1,24.3,85.5,9.5
260,장흥,2023-08-21,27.8,23.7,31.5,0.0,2.1,24.7,84.5,9.9
260,장흥,2023-08-22,28.2,26.8,31.1,1.0,3.2,25.0,83.4,5.4
260,장흥,2023-08-23,25.7,23.9,29.5,107.8,2.0,25.1,97.0,0.5
260,장흥,2023-08-24,25.7,23.1,29.3,8.7,0.8,25.0,96.5,1.2
260,장흥,2023-08-25,25.1,21.5,31.7,0.0,0.9,22.0,85.3,9.6
260,장흥,2023-08-26,25.6,19.9,31.7,0.0,1.0,22.2,83.8,10.8
260,장흥,2023-08-27,26.2,21.0,31.7,0.0,0.9,23.3,86.0,9.3
260,장흥,2023-08-28,27.0,23.2,30.8,32.2,2.7,24.5,87.5,4.5
260,장흥,2023-08-29,27.0,24.4,32.0,23.7,2.0,25.6,92.4,3.1
260,장흥,2023-08-30,22.4,20.4,24.6,78.3,1.2,22.1,98.3,0.0
260,장흥,2023-08-31,24.7,20.6,30.2,0.0,1.3,20.8,80.5,10.7
260,장흥,2023-09-01,25.9,21.0,32.6,0.0,1.0,23.0,85.6,6.4
260,장흥,2023-09-02,24.6,22.9,28.6,7.8,0.8,23.5,94.1,0.6
260,장흥,2023-09-03,26.2,22.4,31.0,15.6,1.2,23.8,87.5,9.3
260,장흥,2023-09-04,26.0,21.4,32.2,1.7,0.6,23.3,86.8,6.0
260,장흥,2023-09-05,26.0,21.5,32.0,0.0,0.4,22.7,84.1,7.7
260,장흥,2023-09-06,24.8,20.8,32.0,6.7,0.7,22.5,89.1,6.6
